Id,Source,Translation,Comment,Modified
JWK-FM-Appearance-Settings,"Depending on your difficulty settings, you may see a status icon denoting whether your character is perceived as a combatant.<br/><br/>As the base game does not contain any civilian backpacks, the general purpose military ones are not treated as military equipment.<br/><br/>The absence of a shirt, pants, or boots will cause your character to attract enemy attention. After all, someone running around in only their underwear is bound to look suspicious.",<br/><br/>ベースゲームには民間用のバックパックが含まれていないため、汎用的な軍用バックパックは軍用装備として扱われません。<br/><br/>シャツ、ズボン、ブーツがない場合、キャラクターは敵の注意を引くことになります。結局のところ、下着だけで走り回っている人は不審に思われるに違いない。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Armories-Intro,"Armories allow to purchase weapons and ammunitions using resources stored at the base.<br/><br/>Different types of armories can be built, depending on the operating base type:<br/><br/>- <b>Allied armory</b> is available at <b>military bases</b> and offers weapons and ammunitions of your supporting faction.<br/><br/>- <b>Field armory</b> is available at <b>FOBs</b> and offers weapons and ammunitions of the player faction.",<br/><br/><br/><b>Allied armory</b>は<b>military base</b>で利用可能で、支援する派閥の武器や弾薬を提供します。<br/><br/>- <b>フィールド武器庫</b>は<b>FOB</b>で利用可能で、プレイヤー派閥の武器と弾薬を提供します。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Battles-Intro,"Battles occur when control over a certain point of interest is contested. When a battle is won, the contesting faction takes control. Refer to the specific location description to learn how to provoke a battle. Only one battle can be active at any given moment and it's progress cannot be saved. If the game is closed during a battle, the battle will need to be started from the beginning. Battles length and intensity depend on the number of players online, campaign progress, location significance and threat level.<br/><br/>Once a battle begins, everyone will see a notification. Progress bar will appear at the top of the screen, accompanied by the location name. Battle location will be also marked on the map, denoting the <b>contested area</b> by a stripe pattern.",バトルは、ある地点の支配権が争われたときに発生する。戦闘に勝利すると、争った派閥が支配権を握る。戦闘を引き起こす方法については、特定の場所の説明を参照してください。戦闘は常に1回のみ有効で、その進行状況を保存することはできない。バトル中にゲームが終了した場合、バトルは最初からやり直す必要があります。<br/><br/>戦闘が始まると、全員に通知が表示されます。<br/><br/>戦闘が開始されると、全員に通知が表示されます。プログレスバーが画面上部に表示され、場所名が表示されます。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Battles-Phases,"Each battle consists of two phases:<br/><br/>- <b>deployment phase</b>: the enemy is still deploying onto the battlefield. The progress bar is yellow and represents how much of their forces are already fielded. Once the bar completes, the battle will transition into domination phase.<br/><br/>- <b>domination phase</b>: the sides fight for control. The progress bar is green and represents resistance control over the location. The control will increase every few moments if there are more <b>freedom fighters</b> in the <b>contested area</b> than enemies in the near vicinity.<br/><br/>If there are no <b>freedom fighters</b> in the contested area, the resistance will begin to rapidly lose control. In this case, the progress bar will turn red. Once the bar fills, the battle will be lost.",<br/><br/>- <b>展開フェイズ</b>：敵はまだ戦場に展開しています。<br/><br/>- <b>制圧フェイズ</b>：敵味方が制圧のために戦う。<br/><br/>- <b>支配フェイズ</b>：支配をめぐって戦う。<br/><br/>争奪エリア内に<b>自由戦士</b>が近辺の敵よりも多い場合、支配力は数分ごとに増加する。<br/><br/>争奪エリア内に<b>自由戦士</b>がいない場合、レジスタンスは急速に支配力を失い始める。この場合、進行バーが赤くなります。バーが一杯になると、戦闘は敗北となる。,,03 Aug 2025 17:21:43 +0200
JWK-FM-BeingWanted-Heat,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will be no longer wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.<br/><br/>If your character dies, the heat level and wanted state does not transfer to your new character.",<b>ヒートレベル</b>は、あなたのキャラクターがどれだけ敵に必要とされているかを示す指標です。これが0になると、あなたはもう必要とされなくなる。敵軍の視界から外れている限り、熱量は時間とともに減少します。あなたの現在の熱量は、HUDの指名手配状態アイコンの充填レベルで表されます。<br/><br/>キャラクターが死亡した場合、ヒートレベルと指名手配状態は新しいキャラクターに引き継がれません。,,03 Aug 2025 17:21:43 +0200
JWK-FM-BeingWanted-Intro,"Various activities may cause your character to become <b>wanted</b>. This means your character is actively hunted by enemy forces and will be shot on sight, even if you appear as a civilian. Being wanted has also many negative side effects, such as:<br/><br/>- civilian shops will not serve you<br/>- resistance representatives may not want to talk to you<br/>- public transport becomes unavailable<br/>- resting becomes unavailable<br/><br/>...and more.",さまざまな活動によって、あなたのキャラクターが<b>指名手配</b>になることがあります。これはあなたのキャラクターが積極的に敵軍に追われることを意味し、たとえあなたが民間人として現れたとしても、その場で撃たれることになります。<br/><br/>- 市民商店はあなたにサービスを提供しない<br/>- レジスタンスの代表はあなたと話をしたがらないかもしれない<br/>- 公共交通機関は利用できなくなる<br/>- 休息は利用できなくなる<br/><br/>...などなど、指名手配されることには多くの悪影響があります。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-FreedomFighters,Freedom Fighters,フリーダム・ファイターズ,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Gameplay,Gameplay,ゲームプレイ,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-General,General,一般,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-HeartsAndMinds,Hearts and minds,心と心,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Introduction,Introduction,はじめに,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Locations,Locations,所在地,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-OperatingBases,Operating bases,営業拠点,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Resistance,Resistance,抵抗,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-World,World,世界,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Combatant,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles and wearing military attire. Or wearing no attire at all.",キャラクターが<b>戦闘員</b>とみなされた場合に表示される。これは武器を携帯したり、軍用車両を使用したり、軍服を着たりすることで発生する。または全く服装を身に着けていない。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Heat,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.",あなたのキャラクターが<b>ウォンテッド</b>であれば表示される。その充填レベルはあなたのキャラクターがどれだけの<b>熱量</b>を持っているかを表し、あなたが隠れたままだと時間とともに減少する。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-IllegalZone,Visible if your character is within an <b>illegal area</b>.,キャラクターが<b>違法地域</b>内にいる場合に表示される。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Intro,"<b>Character status</b> is indicated by various icons shown on the HUD in the right-upper corner of the screen. Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.",<b>キャラクターのステータス</b>は、画面右上のHUDに表示されるさまざまなアイコンで示されます。<b>難易度の設定</b>によっては、以下のインジケータの一部が表示されない場合があります。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Seen,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously or committing crimes is not the best idea.",キャラクターが敵の視界に入ると見える。武器を取り出したり、挙動不審になったり、犯罪を犯したりするのは得策ではない。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-SeenDetected,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.",あなたのキャラクターが脅威として検知され、敵の視界内にいる場合、可視化される。遠くにいたり、隠れていたり、暗闇にいたりすると、敵に認識されるまでに時間がかかる。この場合、アイコンは徐々に埋まっていき、身を隠すための短いチャンスを与えてくれる。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Undercover,"Visible if your character is <b>undercover</b>, which means it's impersonating an enemy soldier.",キャラクターが<b>潜入捜査中</b>、つまり敵兵士になりすましている場合に見える。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CiviliansOverview-GameProgress,"Population support is required indirectly to finish the campaign. Without it, you won't be able to control all required points of interest. It counts towards the progress, so you need to convince every single person to reach 100%.",キャンペーンを終えるためには、間接的に人口サポートが必要となる。それがなければ、必要なポイントをすべて制圧することはできない。それは進捗にカウントされるので、100％に到達するためには一人一人を説得する必要がある。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CiviliansOverview-Income,Each supporter will donate a small amount of money to the resistance every day. The funds are then split equally and sent to all present <b>freedom fighters</b> automatically.,各サポーターは毎日少額をレジスタンスに寄付する。そして、その資金は均等に分配され、現在いる<b>自由の戦士たち</b>全員に自動的に送られる。,,03 Aug 2025 17:21:43 +0200
JWK-FM-CiviliansOverview-Intro,"Civilian population is a key element in your revolution. After all, it is their freedom you are fighting for. Just incidentally they also happen to fuel your efforts with money and manpower. Each civilian may have one of the following stances regarding revolution:<br/><br/>- <b>supporting</b>: friendly to the resistance members and disapproving of the occupier.<br/><br/>- <b>neutral</b>: no stance, the initial state for most of the population. They don't really care about the revolution or the occupier forces. They can be turned into supporters, given enough reasons to.<br/><br/>- <b>hostile</b>: actively against the revolution and supporting the occupier. They cannot be turned into supporters, but given enough time they may become neutral.<br/><br/>Population moods will change in reaction to your actions. While civilians are rather tolerant to acts of war and inconveniences caused by combat against the occupier, any wrongdoings towards them will turn them hostile very quickly. Keep in mind your supporters may become hostile just as well, negating your hard-earned friendliness.<br/><br/>You can inspect general population stats in the campaign progress menu. To check local trends, inspect selected town on the map. Population composition is represented by a progress bar, with color-coded segments proportional to the popularity of relevant stance.",市民は革命の重要な要素だ。結局のところ、あなたが戦っているのは彼らの自由なのだ。ついでに言えば、彼らはたまたまお金と人手であなたの努力を後押ししてくれる。<br/><br/>- <b>支持</b>: レジスタンスのメンバーに友好的で、占領者には不支持。革命にも占領軍にも関心がない。<br/><br/>- <b>敵対的</b>：革命に積極的に反対し、占領軍を支持する。<br/><br/>人々の気分はあなたの行動に反応して変化する。<br/><br/>民間人は戦争行為や占領者との戦闘による不都合には寛容ですが、彼らに対する不義理はすぐに敵対心に変わります。<br/><br/>一般的な人口統計はキャンペーン進行メニューで調べることができます。<br/><br/>選挙戦の進行状況メニューで、一般的な人口統計を確認することができます。人口構成は、関連するスタンスの人気に比例して色分けされたセグメントで、プログレスバーで表されます。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Commanding-Intro,"You can command a squad using the vanilla commanding system. You subordinates are persistent and in multiplayer sessions enter and exit the game with you. If your character dies, your squad will become detached. Any player, including you, can take command over a detached fighter by approaching them and using an action. Therefore you can regain command, if you return to your former squad with a new character quickly enough. A detached squad will disappear if there is no one nearby for a certain time.",バニラの指揮システムを使って分隊を指揮できる。部下は永続的で、マルチプレイヤーセッションではあなたと一緒にゲームに出入りする。あなたのキャラクターが死亡した場合、あなたの分隊は切り離されます。あなたを含むどのプレイヤーも、切り離されたファイターに近づきアクションを使うことで、そのファイターの指揮をとることができる。そのため、新しいキャラクターで素早く元の分隊に戻れば、指揮権を取り戻すことができます。切り離された分隊は、一定時間近くに誰もいなければ消滅する。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Construction-Building,"Buildable structures cost resources, which are taken from the location storage. <b>Right now raised structures cannot be moved or removed.</b> Structures belong to the resistance in general and are not linked to the specific person constructing them.",建築可能な構造物は資源を消費し、それは場所の倉庫から取られます。</b>構造物はレジスタンス全般に属するものであり、それを建設する特定の人物にリンクされるものではありません。,,03 Aug 2025 17:21:43 +0200
JWK-FM-Construction-Intro,"Construction includes placement of various items in the world and building structures. Both these actions are available via <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at <b>operating bases</b> controlled by the resistance.","建設には、ワールドにさまざまなアイテムを配置したり、構造物を作ったりすることが含まれます。これらのアクションはどちらも<color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> <b>ラジアルメニュー</b>から利用できるが、キャラクターが<b>塹壕構築ツール</b>を装備している場合にのみ表示される。さらに、建設はレジスタンスが支配する<b>作戦基地</b>でのみ可能である。",,03 Aug 2025 17:21:43 +0200
JWK-FM-Construction-Placement,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages). <b>Right now placed items cannot be moved or removed.</b>",配置可能なオブジェクトは、配置する人がお金で支払う小さな小道具です。アイテムを所有できる場合、それは自動的にそれを配置する人にリンクされます（例：アイテム倉庫）。<b>現在、配置されたアイテムを移動したり削除したりすることはできません。,,03 Aug 2025 17:21:43 +0200
